,SOC,U[V],dE/dx,dx/dE,dqdv
629,-0.9315920571010792,1.500440935930442,0.0001119578775547309,8931.930667506156,8931.930667506156
630,-0.9323305555740363,1.5004422439543725,0.0004472659997419686,2235.8059869896397,2235.8059869896397
635,-0.936013928436683,1.500419156123148,0.00027986181527294676,3573.192002005378,3573.192002005378
636,-0.9367480548180999,1.5004256921449801,0.0010069764787853002,993.0718552694341,993.0718552694341
637,-0.9374813859975915,1.5004270001689104,0.0008950317525906068,1117.2787972109033,1117.2787972109033
638,-0.938213793464472,1.5004326641747883,0.0015661740531053806,638.4986381412837,638.4986381412837
639,-0.9389451093930031,1.5004392001966205,0.00033583417832753614,2977.660001671148,2977.660001671148
642,-0.9411321316191993,1.5004339721987188,0.00022388945221835742,4466.490002506723,4466.490002506723
646,-0.9440350874301014,1.5004257002381731,0.000726614910348674,1376.2448110514813,1376.2448110514813
647,-0.9447583208667512,1.5004322322646315,0.0008385464849552908,1192.5397314775191,1192.5397314775191
648,-0.945480558973043,1.500432232264631,5.597236299757957e-05,17865.960028223988,17865.960028223988
652,-0.9483611167039898,1.5004243882188693,0.0011743675118087698,851.5221938146027,851.5221938146027
653,-0.9490796972117265,1.5004313561508582,0.0010059243666187228,994.1105247916036,994.1105247916036
656,-0.9512306059799711,1.500418720115171,0.00022388945207583297,4466.490005350019,4466.490005350019
657,-0.9519455456662846,1.5004283040950204,0.0017335650861288502,576.8459505798292,576.8459505798292
658,-0.9526594901556027,1.5004322240689916,0.001397730907858324,715.4452937813703,715.4452937813703
659,-0.9533724951475324,1.5004391920009803,0.000782560970512159,1277.8557041319536,1277.8557041319536
661,-0.9547962852585585,1.500436143940517,0.00011193157457811185,8934.029595930917,8934.029595930917
664,-0.9569251833796735,1.5004330918846802,0.0009504780596189173,1052.102139423332,1052.102139423332
665,-0.9576331864041892,1.5004409318326224,0.0008390593895645223,1191.8107495573192,1191.8107495573192
667,-0.95904656127437,1.5004365758506741,5.544630697130071e-05,18035.466284843915,18035.466284843915
668,-0.959751533175434,1.500440059816669,0.001733565086214365,576.845950551374,576.845950551374
669,-0.9604557636528795,1.5004500798044953,5.5459458445357786e-05,18031.18941352924,18031.18941352924
674,-0.9639658456418273,1.5004278557935857,0.0006716683565125478,1488.830001151496,1488.830001151496
676,-0.9653644641086562,1.5004252438435444,0.0001679170890497485,5955.320007386096,5955.320007386096
677,-0.966061799915538,1.500431779865376,0.0006716683565125478,1488.830001151496,1488.830001151496
678,-0.9667579766306347,1.5004304759392653,5.260560262788558e-07,1900938.2081860465,1900938.2081860465
679,-0.9674530693496156,1.500431783963195,0.00011194472602366404,8932.980011837357,8932.980011837357
680,-0.9681473254302116,1.5004313479552183,0.0007265886074575697,1376.294631840063,1376.294631840063
681,-0.9688409890120293,1.500437443871254,0.00011141867008289986,8975.156490882191,8975.156490882191
685,-0.9716067880436435,1.500425679851521,0.0005027123066277546,1989.2093088154174,1989.2093088154174
687,-0.9729849189369593,1.5004248079380131,5.129046377364644e-07,1949680.1674735686,1949680.1674735686
690,-0.9750471983106362,1.50041479194556,0.0011189212048374692,893.7179809236493,893.7179809236493
691,-0.9757334791081632,1.5004252479413633,0.0017900635052952331,558.6393985698687,558.6393985698687
695,-0.9784731631374604,1.5004187161197964,0.0009510041157022059,1051.520160101112,1051.520160101112
696,-0.9791565000800335,1.500424380125675,0.001845509812266534,541.8556939406709,541.8556939406709
697,-0.9798390210060042,1.5004330920895708,0.0013982569639131076,715.1761269984587,715.1761269984587
698,-0.9805206984961798,1.5004352721294543,0.00011194472610917871,8932.980005013445,8932.980005013445
699,-0.9812016575694895,1.5004339641055244,0.00016739103313748922,5974.035653263663,5974.035653263663
700,-0.9818814825366564,1.5004365760555656,0.0015096756339960076,662.3939457465235,662.3939457465235
708,-0.9872965705916242,1.500420895954789,0.0007276275681785948,1374.3294560749132,1374.3294560749132
713,-0.9906588523765899,1.5004195919262333,0.0017895506006574968,558.7995106886561,558.7995106886561
714,-0.9913290678591794,1.5004313559459663,0.0007271146635123534,1375.2989042601125,1375.2989042601125
