,SOC,U[V],dE/dx,dx/dE,dqdv
13899,64.04985679680804,0.005265920760699464,0.000148350915112889,6740.774057504403,6740.774057504403
13900,64.05294190017416,0.005264334085054805,0.00011527424599214248,8674.964571602262,8674.964571602262
13903,64.06216051416342,0.005265249435447697,7.572436502193265e-06,132057.8917644753,132057.8917644753
13904,64.0652211900455,0.005266190909438813,0.0001677261375418746,5962.099972345332,5962.099972345332
13905,64.06827571713346,0.00526370189397764,0.00013794714238176214,7249.153427423293,7249.153427423293
13908,64.07740305560083,0.005265340919264244,6.606451200719678e-06,151367.19694396053,151367.19694396053
13909,64.0804333723071,0.005264364511363335,0.00010960047025548182,9124.048443122292,9124.048443122292
13912,64.08948708362595,0.005265741993331188,0.00034204762300482937,2923.569505366453,2923.569505366453
13913,64.09249339571899,0.0052631396731655355,0.000216369604281466,4621.721259420258,4621.721259420258
13914,64.09549396881962,0.005263745638198991,2.1251676635521122e-05,47055.11085786755,47055.11085786755
13915,64.09848868073021,0.005262943592510584,8.834879361977268e-05,11318.773681321636,11318.773681321636
13916,64.10147778488832,0.005262930479488728,3.638544636073813e-05,27483.516076335793,27483.516076335793
13919,64.11040963108967,0.0052654237976601966,0.00016015370103958734,6244.001815186379,6244.001815186379
13920,64.1133750133384,0.005263610410161093,0.0001941741489033744,5150.0161357608085,5150.0161357608085
13922,64.11928844016988,0.005264033305115967,3.0700567344155895e-05,32572.687950353407,32572.687950353407
13923,64.12223639616478,0.005263348969287825,0.00013369458639844799,7479.734422601936,7479.734422601936
13925,64.12811494438148,0.00526372391975654,2.313923412141417e-05,43216.64212189942,43216.64212189942
13926,64.13104589959707,0.0052625862626649875,0.00022298715876182526,4484.563171945294,4484.563171945294
13927,64.1339713922936,0.005261666507116319,0.00015778870254263628,6337.589345027974,6337.589345027974
13936,64.16004502223267,0.005266160790466732,4.252555982468096e-06,235152.69501981264,235152.69501981264
13939,64.1686362854807,0.005268758705476609,1.133644819480984e-05,88211.05012924856,88211.05012924856
13940,64.17148902984938,0.005268924359823032,8.550635411185758e-05,11695.03729151896,11695.03729151896
13946,64.18848948705616,0.005270144997756024,1.5589004177371942e-05,64147.77933355998,64147.77933355998
13949,64.19691678087885,0.00527269066556944,8.078746039646692e-05,12378.158628733589,12378.158628733589
13950,64.19971474874254,0.005271361128087753,0.00019655025067921296,5087.757438844922,5087.757438844922
13951,64.20250703787453,0.005270877175624856,9.548820219280354e-07,1047249.7932057254,1047249.7932057254
13953,64.2080752643923,0.005271108190189596,9.402256935737341e-05,10635.744234972646,10635.744234972646
13956,64.21638787747618,0.00527068099252442,6.897357119059906e-05,14498.306854905866,14498.306854905866
13957,64.21914817988797,0.005270593811418173,8.977001337349521e-05,11139.57726439698,11139.57726439698
13958,64.22190311298594,0.005269852720792304,0.0001228355792150722,8140.96376953704,8140.96376953704
13959,64.22465270293766,0.00526946045703692,7.180490741962664e-05,13926.62473827892,13926.62473827892
13962,64.23287063525896,0.00526981799177348,0.0004223576423906143,2367.6616678221667,2367.6616678221667
13963,64.23559935210733,0.00526664023532838,0.00050977376054661,1961.6545169522653,1961.6545169522653
13964,64.23832235770513,0.00526511451474626,0.00012377935795783072,8078.891476724908,8078.891476724908
13966,64.243753084379,0.005265912257724372,3.6851784092532625e-05,27135.728286290287,27135.728286290287
13967,64.24646068155265,0.0052651581565221275,0.00016724869653081658,5979.119842143248,5979.119842143248
13968,64.24916258382815,0.005264369121410095,0.00021639181084008707,4621.246969179426,4621.246969179426
13969,64.25185947828048,0.0052631615964989645,8.982552976840277e-06,111326.9248261937,111326.9248261937
13972,64.2599179053253,0.005266082214781091,0.00012708813519857437,7868.555144329615,7868.555144329615
13973,64.26259367918064,0.005264569607220823,0.00018520269920589165,5399.489339452284,5399.489339452284
13980,64.28117771862281,0.005267516349101172,2.59927769086868e-05,38472.22647711024,38472.22647711024
13991,64.3098645936272,0.0052739502327860555,8.032112266476644e-05,12450.025184205484,12450.025184205484
13992,64.31244178339672,0.005272341736253464,0.0003325987322961946,3006.6260117595807,3006.6260117595807
13993,64.31501428077328,0.0052708814783351396,8.408513435785304e-05,11892.708593937165,11892.708593937165
13994,64.31758167225736,0.005271565916608768,0.0001629850372685209,6135.53254187672,6135.53254187672
13995,64.32014380226674,0.0052693776810864325,0.0002674002760770996,3739.711920535451,3739.711920535451
13996,64.322700816231,0.0052690987220355276,0.00013464946842094006,7426.691035079382,7426.691035079382
13999,64.3303416132938,0.005268754402766312,0.00014881725284430746,6719.6509872830375,6719.6509872830375
14000,64.33287859458252,0.005268009009430148,0.00021543692881797102,4641.729741909426,4641.729741909426
14001,64.33541059580152,0.0052667666530547075,0.0002877303805282013,3475.475888796481,3475.475888796481
14002,64.33793770776408,0.005265354237177068,0.00031844205115124464,3140.2887790251298,3140.2887790251298
14003,64.34045979475643,0.005263828516594948,0.00019984792463994104,5003.804777065685,5003.804777065685
14004,64.34297680967424,0.005263510320923957,1.887557485893049e-06,529785.1893114004,529785.1893114004
14007,64.3504987645926,0.005265467541881548,0.00010252768132277964,9753.463524175297,9753.463524175297
14009,64.35548845613383,0.005265576543875736,2.0307897892292578e-05,49241.92574257172,49241.92574257172
14010,64.35797567434147,0.005265458834015475,0.00018330403844035904,5455.417177430962,5455.417177430962
14011,64.36045809248523,0.005263885271392672,0.00018661281567997464,5358.688771487787,5358.688771487787
14012,64.36293592231583,0.005263737032778404,5.576066878897169e-05,17933.787770454062,17933.787770454062
14015,64.3703390424457,0.005263619220472664,0.00017763026270322836,5629.6713453085795,5629.6713453085795
14019,64.38013916209648,0.005264525965444955,0.00018566903693740413,5385.92765113085,5385.92765113085
14022,64.38743764423361,0.0052650490520824555,5.6693344253406733e-05,17638.754833904677,17638.754833904677
14023,64.38986022722388,0.005264299253590507,0.00034205872628465694,2923.4746058424266,2923.4746058424266
14024,64.39227782130213,0.005261893014079803,0.0002551200491393432,3919.7232964384275,3919.7232964384275
14029,64.40429349454418,0.005264521662734656,3.297673960352047e-06,303244.047781256,303244.047781256
14030,64.40668211310262,0.005263972452498924,0.0003822081843375416,2616.3751614404587,2616.3751614404587
14031,64.40906577612832,0.005260995181864555,0.0005560633320687018,1798.356306429588,1798.356306429588
14032,64.41144488123163,0.005258841880252012,0.0004270765361052529,2341.5006806966103,2341.5006806966103
14033,64.41381938396518,0.005257054718796621,0.00015354724983896167,6512.653278054715,6512.653278054715
14037,64.42326899329271,0.005258092081760064,3.920567931040818e-05,25506.50868927869,25506.50868927869
14042,64.4349753618679,0.00525893776922434,6.897357119106908e-05,14498.306854807064,14498.306854807064
14046,64.4442579975611,0.005262481768272076,0.00018378147945113507,5441.244694440966,5441.244694440966
14047,64.44656688124513,0.00526147042646138,1.2291330217113902e-05,81358.15915250934,81358.15915250934
14058,64.47166175438079,0.0052707550606088125,0.0001511822513420106,6614.533062732076,6614.533062732076
14059,64.47391474249582,0.005269451749170836,0.00028157916378038857,3551.3991396747233,3551.3991396747233
14060,64.4761631596765,0.005268157043153452,0.00013653702590702113,7324.020670268438,7324.020670268438
14062,64.48064593291322,0.005268806649962776,6.519845621918898e-05,15337.786475160181,15337.786475160181
14063,64.48287988066453,0.005267590417185568,0.00018096124650184104,5526.045047384366,5526.045047384366
14064,64.48510906611257,0.00526713699347668,0.00022820570004614295,4382.011491377301,4382.011491377301
